2014,68.14
2015,56.975
2016,60.012608695652176
2017,58.970280452072
2018,54.83563941299791
2019,57.318541996830426
2020,59.687772061733284
2021,60.50379294957608
2022,59.981341625944026
2023,58.83651710350955
